codigo_ocorrencia2,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista
87075,PRJAW,***,HELICOPTERO,SIKORSKY,S-92A,S92,TURBOEIXO,BIMOTOR,12020.0,12020.0,22.0,2012.0,BRASIL,BRASIL,HELICOPTERO,***,FORA DE AERODROMO,JACAREPAGUA,CRUZEIRO,TAXI AEREO,NENHUM,0.0,87075,87075,87075,87075,INCIDENTE,,,RIO DE JANEIRO,RJ,BRASIL,FAER,25/04/2025,18:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87073,PRWBF,***,AVIAO,PIPER AIRCRAFT,PA-34-220T,PA34,PISTAO,BIMOTOR,2155.0,2155.0,7.0,1990.0,BRASIL,BRASIL,AVIAO,***,PONTAL,LEITE LOPES,POUSO,PRIVADA,LEVE,0.0,87073,87073,87073,87073,INCIDENTE,-21.13638888888,-47.77666666666,RIBEIRAO PRETO,SP,BRASIL,SBRP,25/04/2025,15:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87072,PRCHS,***,HELICOPTERO,SIKORSKY,S-92A,S92,TURBOEIXO,BIMOTOR,12020.0,12020.0,22.0,2009.0,BRASIL,BRASIL,HELICOPTERO,***,FORA DE AERODROMO,JACAREPAGUA,CRUZEIRO,TAXI AEREO,NENHUM,0.0,87072,87072,87072,87072,INCIDENTE,,,RIO DE JANEIRO,RJ,BRASIL,FAER,25/04/2025,13:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87071,PSGBP,***,***,EMBRAER,EMB-110P1,E110,,BIMOTOR,5670.0,5670.0,,,BRASIL,BRASIL,***,***,TRIMONTE,TRIMONTE,APROXIMACAO FINAL,ESPECIALIZADA,LEVE,0.0,87071,87071,87071,87071,INCIDENTE,-22.5125,-42.05111125,CASIMIRO DE ABREU,RJ,BRASIL,SNAO,06/03/2025,15:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87069,PRXMW,***,AVIAO,BOEING COMPANY,737-8 MAX,B38M,JATO,BIMOTOR,82644.0,82644.0,196.0,0.0,BRASIL,BRASIL,AVIAO,***,DEPUTADO LUIS EDUARDO MAGALHAES,SANTA MARIA,POUSO,REGULAR,LEVE,0.0,87069,87069,87069,87069,INCIDENTE,-10.98527777777,-37.07333333333,ARACAJU,SE,BRASIL,SBAR,24/04/2025,18:55:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87067,PSLBD,***,AVIAO,AIRBUS S.A.S.,A321-271NX,A21N,,***,89000.0,89000.0,0.0,2024.0,BRASIL,BRASIL,AVIAO,***,PINTO MARTINS,EDUARDO GOMES,CRUZEIRO,REGULAR,NENHUM,0.0,87067,87067,87067,87067,INCIDENTE,-3.041111111111,-60.05055555555,MANAUS,AM,BRASIL,FAER,23/04/2025,19:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87066,PRMYR,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,77000.0,77000.0,184.0,2012.0,BRASIL,BRASIL,AVIAO,***,SANTA GENOVEVA/GOIANIA,CONGONHAS,POUSO,REGULAR,LEVE,0.0,87066,87066,87066,87066,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,24/04/2025,09:32:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87065,PRYRD,***,AVIAO,AIRBUS,A320-251N,A320,JATO,TRIMOTOR,79000.0,79000.0,,2016.0,BRASIL,BRASIL,AVIAO,***,VAL DE CANS / JULIO CEZAR RIBEIRO,PINTO MARTINS,POUSO,REGULAR,LEVE,0.0,87065,87065,87065,87065,INCIDENTE,-3.775833333333,-38.53222222222,FORTALEZA,CE,BRASIL,SBFZ,20/04/2025,11:40:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87064,PSSEN,***,***,PIPER AIRCRAFT,PA-34-220T,PA34,,BIMOTOR,2155.0,2155.0,,,BRASIL,BRASIL,***,***,TERUEL IPANEMA ESTANCIA,FAZENDA AGUA DOCE DO PANTANAL,POUSO,PRIVADA,LEVE,0.0,87064,87064,87064,87064,INCIDENTE GRAVE,-22.02138888888,-57.97166666666,PORTO MURTINHO,MS,BRASIL,FAER,20/04/2025,11:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87063,PSBAS,***,***,EMBRAER,EMB-505,E55P,,BIMOTOR,8340.0,8340.0,,,BRASIL,BRASIL,***,***,SAO PAULO CATARINA AEROPORTO EXECUTIVO,GOVERNADOR ANDRE FRANCO MONTORO,APROXIMACAO FINAL,***,LEVE,0.0,87063,87063,87063,87063,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,06/04/2025,22:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87062,PRYSF,***,AVIAO,AIRBUS,A320-251N,A20N,***,***,77000.0,77000.0,,2019.0,BRASIL,BRASIL,AVIAO,***,CONGONHAS,GUARARAPES - GILBERTO FREYRE,DECOLAGEM,REGULAR,NENHUM,0.0,87062,87062,87062,87062,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,18/03/2025,21:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87061,PTIVN,***,AVIAO,CESSNA AIRCRAFT,182P,C182,PISTAO,MONOMOTOR,1338.0,1338.0,4.0,1973.0,BRASIL,BRASIL,AVIAO,***,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,PRIVADA,DESTRUIDA,1.0,87061,87061,87061,87061,ACIDENTE,1.4008333333333,-57.37638888888,ORIXIMINA,PA,BRASIL,FAER,16/04/2025,15:20:00,NAO,ATIVA,A-060/CENIPA/2025,NAO,,0,1,NAO
87060,PRZBQ,***,AVIAO,FLYER INDUSTRIA AERONAUTICA LTDA,RV-10,ZZZZ,PISTAO,MONOMOTOR,1224.0,1224.0,4.0,2013.0,BRASIL,BRASIL,AVIAO,***,FAZENDA SANTA TEREZA,ARAGARCAS,POUSO,EXPERIMENTAL,LEVE,0.0,87060,87060,87060,87060,INCIDENTE GRAVE,-16.62555555555,-49.34944444444,GOIANIA,GO,BRASIL,SBNV,29/04/2025,18:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87059,PSJBP,***,***,AIR TRACTOR,AT-502B,AT5T,,MONOMOTOR,3629.0,3629.0,,,BRASIL,BRASIL,***,***,FAZENDA MARANATA,FAZENDA MARANATA,DECOLAGEM,PRIVADA,SUBSTANCIAL,0.0,87059,87059,87059,87059,ACIDENTE,-10.61555555555,-51.98055555555,PORTO ALEGRE DO NORTE,MT,BRASIL,SIRQ,28/04/2025,14:55:00,NAO,ATIVA,A-067/CENIPA/2025,NAO,,0,1,NAO
87058,PPMSR,***,AVIAO,PIPER AIRCRAFT,PA-34-220T,PA34,PISTAO,BIMOTOR,2155.0,2155.0,6.0,2012.0,BRASIL,BRASIL,AVIAO,***,FAZENDA MIMOSO,SOROCABA,DECOLAGEM,PRIVADA,SUBSTANCIAL,0.0,87058,87058,87058,87058,ACIDENTE,-19.05,-52.96555555555,CHAPADAO DO SUL,MS,BRASIL,SIFM,17/04/2025,11:45:00,SIM,ATIVA,A-061/CENIPA/2025,NAO,,0,1,SIM
87057,PRPRM,***,AVIAO,THRUSH AIRCRAFT,S2R-T34,SS2T,TURBOELICE,MONOMOTOR,2722.0,2722.0,0.0,2013.0,BRASIL,BRASIL,AVIAO,***,AERO AGRICOLA RIO CLARO,AERO AGRICOLA RIO CLARO,MANOBRA,AGRICOLA,DESTRUIDA,1.0,87057,87057,87057,87057,ACIDENTE,,,SAO JOSE DO RIO CLARO,MT,BRASIL,SJRT,19/04/2025,11:30:00,NAO,ATIVA,A-063/CENIPA/2025,NAO,,0,1,NAO
87056,PRTXE,***,AVIAO,PIPER AIRCRAFT,PA-25-235,PA25,PISTAO,MONOMOTOR,1315.0,1315.0,1.0,1968.0,BRASIL,BRASIL,AVIAO,***,AERODROMO NAO CADASTRADO,AERODROMO NAO CADASTRADO,DECOLAGEM,AGRICOLA,SUBSTANCIAL,0.0,87056,87056,87056,87056,ACIDENTE,-20.78138888888,-48.39583333333,TERRA ROXA,SP,BRASIL,ZZZZ,11/04/2025,09:00:00,SIM,ATIVA,A-056/CENIPA/2025,NAO,,0,2,NAO
87056,PTVTR,***,AVIAO,EMBRAER,EMB-202A,IPAN,PISTAO,MONOMOTOR,1800.0,1800.0,1.0,2011.0,BRASIL,BRASIL,AVIAO,***,AERODROMO NAO CADASTRADO,AERODROMO NAO CADASTRADO,POUSO,PRIVADA,SUBSTANCIAL,0.0,87056,87056,87056,87056,ACIDENTE,-20.78138888888,-48.39583333333,TERRA ROXA,SP,BRASIL,ZZZZ,11/04/2025,09:00:00,SIM,ATIVA,A-056/CENIPA/2025,NAO,,0,2,NAO
87054,PSAEV,***,AVIAO,EMBRAER,ERJ 190-400,E295,,BIMOTOR,61200.0,61200.0,0.0,2024.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,VIRACOPOS,SUBIDA,REGULAR,LEVE,0.0,87054,87054,87054,87054,INCIDENTE,-15.87111111111,-47.91861111111,BRASILIA,DF,BRASIL,SBBR,21/04/2025,18:50:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87053,PSLIM,***,***,PIPER AIRCRAFT,PA-31T,PAY2,,BIMOTOR,4082.0,4082.0,,,BRASIL,BRASIL,***,***,FAZENDA CEOLIM,TERUEL IPANEMA ESTANCIA,DECOLAGEM,PRIVADA,LEVE,0.0,87053,87053,87053,87053,INCIDENTE GRAVE,-15.54555555555,-56.59416666666,NOSSA SENHORA DO LIVRAMENTO,MT,BRASIL,SI8Y,22/04/2025,12:00:00,SIM,ATIVA,IG-066/CENIPA/2025,NAO,,0,1,NAO
87052,PRTKI,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A (600),AT72,TURBOELICE,BIMOTOR,22800.0,22800.0,73.0,2011.0,BRASIL,BRASIL,AVIAO,***,HORACIO DE MATTOS,DEPUTADO LUIS EDUARDO MAGALHAES,APROXIMACAO FINAL,REGULAR,LEVE,0.0,87052,87052,87052,87052,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,SBSV,17/04/2025,20:06:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87051,PRYYH,***,AVIAO,AIRBUS,A320-251N,A20N,JATO,BIMOTOR,77000.0,77000.0,,2017.0,BRASIL,BRASIL,AVIAO,***,GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA,PLACIDO DE CASTRO,DECOLAGEM,REGULAR,LEVE,0.0,87051,87051,87051,87051,INCIDENTE,-8.713611111111,-63.90277777777,PORTO VELHO,RO,BRASIL,SBPV,19/04/2025,04:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87050,PSSBB,***,***,EMBRAER,EMB-203,IPAN,,MONOMOTOR,1900.0,1900.0,,,BRASIL,BRASIL,***,***,AERODROMO NAO CADASTRADO,AERODROMO NAO CADASTRADO,DECOLAGEM,AGRICOLA,SUBSTANCIAL,0.0,87050,87050,87050,87050,ACIDENTE,-17.72916666666,-51.65583333333,JATAI,GO,BRASIL,NCAD,19/04/2025,13:24:00,NAO,ATIVA,A-062/CENIPA/2025,NAO,,0,1,NAO
87049,PRCFX,***,HELICOPTERO,AGUSTA,AB139,A139,TURBOEIXO,BIMOTOR,6800.0,6800.0,17.0,2006.0,BRASIL,BRASIL,HELICOPTERO,***,JACAREPAGUA,SKANDI SALVADOR,POUSO,TAXI AEREO,SUBSTANCIAL,0.0,87049,87049,87049,87049,ACIDENTE,,,NAO IDENTIFICADA,***,BRASIL,NCAD,20/04/2025,18:30:00,NAO,ATIVA,A-064/CENIPA/2025,NAO,,0,1,NAO
87048,PRTYQ,***,AVIAO,AIRBUS,A320-214,A320,***,SEM TRACAO,78000.0,78000.0,0.0,2015.0,BRASIL,BRASIL,AVIAO,***,DEPUTADO LUIS EDUARDO MAGALHAES,CONGONHAS,DECOLAGEM,REGULAR,LEVE,0.0,87048,87048,87048,87048,INCIDENTE,-12.90861111111,-38.3225,SALVADOR,BA,BRASIL,SBSV,20/04/2025,10:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87047,PRMYM,***,AVIAO,AIRBUS,A319-112,A319,JATO,BIMOTOR,75500.0,75500.0,154.0,2011.0,BRASIL,BRASIL,AVIAO,***,SANTOS DUMONT,CONGONHAS,DESCIDA,REGULAR,LEVE,0.0,87047,87047,87047,87047,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,16/04/2025,00:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87046,PPJFF,***,AVIAO,PIPER AIRCRAFT,PA-46-500TP,P46T,TURBOELICE,MONOMOTOR,2310.0,2310.0,,,BRASIL,BRASIL,AVIAO,***,FRANK MILOYE MILENKOVICH,CONDOMINIO MENEGA,DESCIDA,PRIVADA,LEVE,0.0,87046,87046,87046,87046,INCIDENTE,,,PORTO ALEGRE,RS,BRASIL,FAER,02/04/2025,22:03:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87045,C-FEGI,***,AVIAO,BOEING COMPANY,B737-9,B739,,SEM TRACAO,252700.0,252700.0,,,CANADA,CANADA,AVIAO,***,TORONTO PEARSON INTERNATIONAL AIRPORT,GOVERNADOR ANDRE FRANCO MONTORO,POUSO,REGULAR,LEVE,0.0,87045,87045,87045,87045,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,13/04/2025,12:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87043,PSRRG,***,***,AIR TRACTOR,AT-502B,AT5T,,MONOMOTOR,3629.0,3629.0,,,BRASIL,BRASIL,***,***,MARACAJU,FORA DE AERODROMO,POUSO,AGRICOLA,LEVE,0.0,87043,87043,87043,87043,INCIDENTE,-21.62972222222,-55.91527777777,GUIA LOPES DA LAGUNA,MS,BRASIL,FAER,14/04/2025,21:15:00,SIM,FINALIZADA,***,NAO,,0,1,SIM
87042,PRXGT,***,AVIAO,HAWKER BEECHCRAFT,C90GT,BE9L,TURBOELICE,BIMOTOR,4581.0,4581.0,8.0,2007.0,BRASIL,BRASIL,AVIAO,***,GURUPI,FAZENDA ESTRELA DO ARAGUAIA,CRUZEIRO,PRIVADA,LEVE,0.0,87042,87042,87042,87042,INCIDENTE,-10.18277777777,-48.54527777777,PORTO NACIONAL,TO,BRASIL,FAER,16/04/2025,19:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87039,PRLSO,***,AVIAO,CESSNA AIRCRAFT,210L,C210,PISTAO,MONOMOTOR,1724.0,1724.0,6.0,0.0,BRASIL,BRASIL,AVIAO,***,MATURACA,POUSO DA AGUIA,TAXI,TAXI AEREO,NENHUM,0.0,87039,87039,87039,87039,INCIDENTE,2.7872222222222,-60.59583333333,CANTA,RR,BRASIL,SWPD,08/04/2025,20:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87038,PTJLK,***,AVIAO,CESSNA AIRCRAFT,U206F,C206,PISTAO,MONOMOTOR,1633.0,1633.0,6.0,1974.0,BRASIL,BRASIL,AVIAO,***,OLOMAI,MALBORO,CRUZEIRO,TAXI AEREO,NENHUM,0.0,87038,87038,87038,87038,INCIDENTE,3.545,-63.18222222222,ALTO ALEGRE,RR,BRASIL,FAER,20/03/2025,14:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87037,PTWMK,***,AVIAO,CESSNA AIRCRAFT,A188B,C188,PISTAO,MONOMOTOR,1814.0,1814.0,1.0,1973.0,BRASIL,BRASIL,AVIAO,***,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRICOLA,NENHUM,0.0,87037,87037,87037,87037,INCIDENTE GRAVE,-32.21111111111,-52.96222222222,ARROIO GRANDE,RS,BRASIL,FAER,14/04/2025,10:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87036,PPDPD,***,AVIAO,CESSNA AIRCRAFT,210N,C210,PISTAO,MONOMOTOR,1724.0,1724.0,6.0,1979.0,BRASIL,BRASIL,AVIAO,***,PALIMIU,POUSO DA AGUIA,POUSO,***,LEVE,0.0,87036,87036,87036,87036,INCIDENTE GRAVE,2.7872222222222,-60.59583333333,CANTA,RR,BRASIL,SWPD,12/04/2025,21:15:00,SIM,ATIVA,IG-058/CENIPA/2025,NAO,,0,1,NAO
87035,PRAXX,***,AVIAO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290.0,52290.0,125.0,2013.0,BRASIL,BRASIL,AVIAO,***,AFONSO PENA,SALGADO FILHO,DECOLAGEM,REGULAR,LEVE,0.0,87035,87035,87035,87035,INCIDENTE,-25.53166666666,-49.17611111111,CURITIBA,PR,BRASIL,SBCT,11/04/2025,18:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87034,PRYRA,***,AVIAO,AIRBUS,A320-251N,A320,JATO,BIMOTOR,77000.0,77000.0,183.0,2016.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,GUARARAPES - GILBERTO FREYRE,APROXIMACAO FINAL,REGULAR,LEVE,0.0,87034,87034,87034,87034,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,13/04/2025,17:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87033,PPPAF,***,AVIAO,SOCATA,TBM700N,TBM7,TURBOELICE,MONOMOTOR,3354.0,3354.0,6.0,2007.0,BRASIL,BRASIL,AVIAO,***,SAO FELIX DO ARAGUAIA,Comandante Rolim Adolfo Amaro,CRUZEIRO,PRIVADA,NENHUM,0.0,87033,87033,87033,87033,INCIDENTE,-16.6325,-49.22111111111,GOIANIA,GO,BRASIL,FAER,13/04/2025,13:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87032,PRCHS,***,HELICOPTERO,SIKORSKY,S-92A,S92,TURBOEIXO,BIMOTOR,12020.0,12020.0,22.0,2009.0,BRASIL,BRASIL,HELICOPTERO,***,JACAREPAGUA,FORA DE AERODROMO,SUBIDA,TAXI AEREO,NENHUM,0.0,87032,87032,87032,87032,INCIDENTE,-22.9875,-43.37,RIO DE JANEIRO,RJ,BRASIL,SBJR,12/04/2025,16:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87031,PRXMG,***,AVIAO,BOEING,737-8 MAX,B38M,JATO,BIMOTOR,82190.0,82190.0,196.0,2019.0,BRASIL,BRASIL,AVIAO,***,EURICO DE AGUIAR SALLES,ANTONIO CARLOS JOBIM / GALEAO,POUSO,REGULAR,LEVE,0.0,87031,87031,87031,87031,INCIDENTE,-22.81,-43.25055555555,RIO DE JANEIRO,RJ,BRASIL,SBGL,14/04/2025,19:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87030,PRAUE,***,AVIAO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290.0,52290.0,0.0,2014.0,BRASIL,BRASIL,AVIAO,***,VIRACOPOS,PRESIDENTE PRUDENTE,SUBIDA,REGULAR,LEVE,0.0,87030,87030,87030,87030,INCIDENTE,-22.175,-51.42444444444,CAMPINAS,SP,BRASIL,FAER,09/04/2025,02:40:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87029,PRGXU,***,AVIAO,BOEING,737-8EH,B738,***,BIMOTOR,65990.0,65990.0,0.0,2014.0,BRASIL,BRASIL,AVIAO,***,SANTA GENOVEVA/GOIANIA,CONGONHAS,CRUZEIRO,REGULAR,NENHUM,0.0,87029,87029,87029,87029,INCIDENTE,,,BRASILIA,DF,BRASIL,FAER,12/04/2025,10:09:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87027,PRMHP,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,77000.0,77000.0,184.0,2007.0,BRASIL,BRASIL,AVIAO,***,CONGONHAS,PRESIDENTE JUSCELINO KUBITSCHEK,DECOLAGEM,REGULAR,LEVE,0.0,87027,87027,87027,87027,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,11/04/2025,11:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87026,PRXBH,***,AVIAO,AIRBUS,A320,A320-,JATO,BIMOTOR,79000.0,79000.0,180.0,0.0,BRASIL,BRASIL,AVIAO,***,ATLAS BRASIL CANTANHEDE,PRESIDENTE JUSCELINO KUBITSCHEK,APROXIMACAO FINAL,REGULAR,LEVE,0.0,87026,87026,87026,87026,INCIDENTE,-15.87111111111,-47.91861111111,BRASILIA,DF,BRASIL,SBBR,09/04/2025,23:15:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87025,PRYRS,***,AVIAO,AIRBUS,A320-253N,A20N,JATO,BIMOTOR,77000.0,77000.0,182.0,2018.0,BRASIL,BRASIL,AVIAO,***,SANTA GENOVEVA/GOIANIA,GUARARAPES - GILBERTO FREYRE,POUSO,REGULAR,LEVE,0.0,87025,87025,87025,87025,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,08/04/2025,03:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87024,PRMAK,***,AVIAO,AIRBUS,A320-232,A320,JATO,BIMOTOR,77000.0,77000.0,166.0,2002.0,BRASIL,BRASIL,AVIAO,***,NAO IDENTIFICADO,GOVERNADOR ANDRE FRANCO MONTORO,POUSO,REGULAR,LEVE,0.0,87024,87024,87024,87024,INCIDENTE,-23.43555555555,-46.47305555555,GUARULHOS,SP,BRASIL,SBGR,04/04/2025,09:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87023,PRAXH,***,AVIAO,EMBRAER,ERJ 190-200 LR,E195,JATO,BIMOTOR,50790.0,50790.0,125.0,2012.0,BRASIL,BRASIL,AVIAO,***,VIRACOPOS,SANTOS DUMONT,DECOLAGEM,REGULAR,LEVE,0.0,87023,87023,87023,87023,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBKP,08/04/2025,20:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87022,PRABK,***,AVIAO,RAYTHEON AIRCRAFT,58,BE58,PISTAO,BIMOTOR,2495.0,2495.0,6.0,1999.0,BRASIL,BRASIL,AVIAO,***,AERODROMO NACIONAL DE AVIACAO,FAZENDA VALE DOS SONHOS,DECOLAGEM,PRIVADA,SUBSTANCIAL,0.0,87022,87022,87022,87022,ACIDENTE,-16.51277777777,-51.11361111111,IPORA,GO,BRASIL,FAER,13/04/2025,11:00:00,SIM,ATIVA,A-059/CENIPA/2025,NAO,,0,1,SIM
87021,PTRDD,***,AVIAO,AIR TRACTOR,AT-402B,AT3T,TURBOELICE,MONOMOTOR,3175.0,3175.0,1.0,2018.0,BRASIL,BRASIL,AVIAO,***,FAZENDA GUATAMBU,FAZENDA GUATAMBU,DECOLAGEM,AGRICOLA,SUBSTANCIAL,0.0,87021,87021,87021,87021,ACIDENTE,-9.736388888888,-55.44666666666,NOVO MUNDO,MT,BRASIL,SD7S,05/04/2025,17:30:00,NAO,ATIVA,A-054/CENIPA/2025,NAO,,0,1,SIM
87020,PRTKK,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,22800.0,22800.0,73.0,2012.0,BRASIL,BRASIL,AVIAO,***,VIRACOPOS,LEITE LOPES,SUBIDA,REGULAR,NENHUM,0.0,87020,87020,87020,87020,INCIDENTE,-23.00694444444,-47.13444444444,CAMPINAS,SP,BRASIL,SBKP,06/04/2025,04:30:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87019,PRMBU,***,AVIAO,AIRBUS,A319-132,A319,JATO,BIMOTOR,75500.0,75500.0,154.0,2008.0,BRASIL,BRASIL,AVIAO,***,MARECHAL RONDON,CONGONHAS,POUSO,REGULAR,NENHUM,0.0,87019,87019,87019,87019,INCIDENTE,-23.62611111111,-46.65638888888,SAO PAULO,SP,BRASIL,SBSP,31/03/2025,18:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87018,PRTKK,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A,AT72,TURBOELICE,BIMOTOR,22800.0,22800.0,73.0,2012.0,BRASIL,BRASIL,AVIAO,***,GUARARAPES - GILBERTO FREYRE,FERNANDO DE NORONHA,CRUZEIRO,REGULAR,NENHUM,0.0,87018,87018,87018,87018,INCIDENTE,-8.126388888888,-34.92277777777,RECIFE,PE,BRASIL,SBRF,03/02/2025,10:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87017,PRMYH,***,AVIAO,AIRBUS,A320-214,A320,JATO,BIMOTOR,77000.0,77000.0,184.0,2010.0,BRASIL,BRASIL,AVIAO,***,PRESIDENTE JUSCELINO KUBITSCHEK,EDUARDO GOMES,POUSO,REGULAR,LEVE,0.0,87017,87017,87017,87017,INCIDENTE,-3.041111111111,-60.05055555555,MANAUS,AM,BRASIL,SBEG,23/10/2024,17:19:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87016,PRGTV,***,AVIAO,BOEING,737-8EH,B738,TURBOEIXO,BIMOTOR,70533.0,70533.0,187.0,2007.0,BRASIL,BRASIL,AVIAO,***,ANTONIO CARLOS JOBIM / GALEAO,ZUMBI DOS PALMARES,POUSO,REGULAR,LEVE,0.0,87016,87016,87016,87016,INCIDENTE,-9.510833333333,-35.79166666666,MACEIO,AL,BRASIL,SBMO,02/01/2024,13:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87013,PRAKN,***,AVIAO,ATR - GIE AVIONS DE TRANSPORT REGIONAL,ATR-72-212A (600),AT76,TURBOELICE,BIMOTOR,22000.0,22000.0,0.0,2021.0,BRASIL,BRASIL,AVIAO,***,USIMINAS,TANCREDO NEVES,DECOLAGEM,REGULAR,LEVE,0.0,87013,87013,87013,87013,INCIDENTE,-19.47055555555,-42.48805555555,SANTANA DO PARAISO,MG,BRASIL,SBIP,23/10/2024,13:00:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
87010,PPFUL,***,AVIAO,PIPER AIRCRAFT,PA-46R-350T,PA46,PISTAO,MONOMOTOR,1969.0,1969.0,6.0,2011.0,BRASIL,BRASIL,AVIAO,***,SANTA GENOVEVA/GOIANIA,SANTA GENOVEVA/GOIANIA,POUSO,PRIVADA,NENHUM,0.0,87010,87010,87010,87010,INCIDENTE GRAVE,-16.6325,-49.22111111111,GOIANIA,GO,BRASIL,SBGO,10/04/2025,19:45:00,SIM,FINALIZADA,***,NAO,,0,1,NAO
